ClientId;DataÚltimaTransição;Dias Inativos;Churn_Sim_Nao;Score_Credito;Estado;G_nero;Idade;Tempo_Cliente_Meses;Limite_Credito_Mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade; Sum_Acumulado 
354963;05/10/2019;25;0;627;Minas Gerais;Masculino;52;1;761;2;0;1; $738,49 
354964;12/10/2019;18;0;700;Rio de Janeiro;Feminino;40;2;0;2;1;0; $832,31 
354965;05/10/2019;25;0;766;São Paulo;Feminino;52;7;925,1;2;0;1; $275,81 
354966;08/10/2019;22;0;488;São Paulo;Feminino;34;2;0;2;1;1; $755,30 
354967;17/10/2019;13;0;694;São Paulo;Masculino;39;5;776,5;1;1;1; $105,86 
354968;01/10/2019;29;0;639;São Paulo;Feminino;31;3;983,6;1;0;0; $87,39 
354969;27/09/2019;33;1;705;Minas Gerais;Feminino;46;4;1155,2;1;0;0; $318,94 
354970;06/10/2019;24;0;810;Minas Gerais;Masculino;69;3;272,9;1;1;1; $460,46 
354971;02/10/2019;28;0;638;São Paulo;Feminino;36;6;0;1;1;0; $684,36 
354972;23/10/2019;7;0;595;Rio de Janeiro;Feminino;43;5;0;2;0;0; $438,12 
354973;05/09/2019;55;1;575;São Paulo;Masculino;36;7;0;1;1;1; $232,79 
354974;25/10/2019;5;0;850;São Paulo;Masculino;31;6;1320;2;1;1; $744,78 
354975;21/10/2019;9;0;419;Rio de Janeiro;Feminino;27;2;1215,8;1;0;1; $561,34 
354976;15/10/2019;15;0;640;São Paulo;Masculino;55;10;1324,4;1;1;0; $4,08 
354977;21/10/2019;9;0;570;Rio de Janeiro;Masculino;34;10;0;2;0;1; $764,11 
354978;28/10/2019;2;0;640;Minas Gerais;Feminino;46;5;1079,8;2;1;0; $649,48 
354979;24/09/2019;36;1;689;Minas Gerais;Feminino;40;4;781,2;4;1;0; $496,91 
354980;24/10/2019;6;0;725;São Paulo;Masculino;26;6;986,8;1;0;0; $557,17 
354981;25/10/2019;5;0;751;São Paulo;Feminino;44;10;0;2;1;0; $710,98 
354982;18/07/2019;104;1;544;Rio de Janeiro;Feminino;53;9;0;1;1;0; $523,72 
354983;20/10/2019;10;0;768;Minas Gerais;Feminino;43;2;1292,6;2;0;0; $79,79 
354984;27/10/2019;3;0;648;Minas Gerais;Masculino;37;6;1317,5;1;1;0; $362,06 
354985;29/10/2019;1;0;577;Rio de Janeiro;Feminino;33;6;0;2;1;0; $241,57 
354986;05/10/2019;25;0;639;Rio de Janeiro;Feminino;27;2;0;1;1;1; $345,58 
354987;21/10/2019;9;0;686;Minas Gerais;Masculino;26;1;574,2;1;1;1; $329,96 
354988;24/10/2019;6;0;657;São Paulo;Feminino;28;7;0;2;0;1; $21,57 
354989;02/10/2019;28;0;613;São Paulo;Masculino;34;5;1440,9;1;1;0; $185,46 
354990;14/10/2019;16;0;701;São Paulo;Masculino;33;9;1475,1;1;1;0; $794,22 
354991;04/10/2019;26;0;578;Rio de Janeiro;Feminino;28;8;1615,9;1;1;0; $740,98 
354992;03/10/2019;27;0;689;São Paulo;Feminino;40;1;0;2;1;1; $497,69 
354993;15/10/2019;15;0;687;Rio de Janeiro;Feminino;72;4;0;2;1;1; $209,45 
354994;28/08/2019;63;1;499;Rio de Janeiro;Feminino;53;1;752,3;2;0;0; $603,54 
354995;22/10/2019;8;0;693;Rio de Janeiro;Feminino;39;0;0;2;0;0; $341,26 
354996;08/10/2019;22;0;737;São Paulo;Feminino;70;9;875,4;2;1;1; $177,40 
354997;23/10/2019;7;0;651;São Paulo;Feminino;32;8;1445,8;1;1;1; $365,04 
354998;09/10/2019;21;0;753;São Paulo;Masculino;33;5;1225,7;2;1;1; $345,09 
354999;09/10/2019;21;0;523;Rio de Janeiro;Feminino;24;5;1722,3;1;0;1; $646,43 
355000;04/10/2019;26;0;458;Minas Gerais;Feminino;28;2;1719,3;2;1;1; $39,91 
355001;10/10/2019;20;0;643;São Paulo;Masculino;39;7;0;2;1;1; $709,97 
355002;30/10/2019;0;0;638;Rio de Janeiro;Feminino;34;7;0;2;0;0; $16,44 
355003;26/10/2019;4;0;685;Minas Gerais;Masculino;38;4;1118;2;1;1; $425,77 
355004;14/10/2019;16;0;684;São Paulo;Masculino;38;4;0;3;1;0; $315,04 
355005;24/10/2019;6;0;670;São Paulo;Feminino;27;5;793,4;1;1;1; $109,04 
355006;12/07/2019;110;1;701;Minas Gerais;Masculino;63;3;1209,2;3;0;0; $603,03 
355007;10/10/2019;20;0;705;São Paulo;Feminino;31;3;1429,1;1;1;1; $242,23 
355008;29/09/2019;31;1;593;Rio de Janeiro;Masculino;27;10;0;3;0;0; $394,25 
355009;17/10/2019;13;0;651;São Paulo;Feminino;33;1;968,3;1;1;0; $453,19 
355010;05/10/2019;25;0;741;São Paulo;Masculino;37;9;1052,6;2;1;1; $622,93 
355011;13/07/2019;109;1;596;Minas Gerais;Masculino;54;1;1235,4;1;1;1; $501,31 
355012;10/10/2019;20;0;581;Minas Gerais;Masculino;41;2;1279,1;2;1;1; $184,19 
355013;24/08/2019;67;1;689;Rio de Janeiro;Feminino;28;5;953,3;1;1;0; $25,54 
355014;17/10/2019;13;0;544;São Paulo;Masculino;30;4;732,2;1;0;1; $528,32 
355015;14/07/2019;108;1;718;São Paulo;Feminino;41;1;0;2;0;1; $114,62 
355016;20/10/2019;10;0;583;Minas Gerais;Masculino;35;8;1500;2;1;0; $175,60 
355017;18/10/2019;12;0;663;Minas Gerais;Masculino;28;8;1236,7;2;1;1; $366,61 
355018;18/10/2019;12;0;666;Minas Gerais;Masculino;33;2;1241,3;1;1;0; $341,19 
355019;23/09/2019;37;1;524;Rio de Janeiro;Masculino;29;3;1590,4;1;1;0; $11,27 
355020;22/10/2019;8;0;599;São Paulo;Masculino;27;5;0;2;1;0; $127,28 
355021;22/10/2019;8;0;667;São Paulo;Masculino;27;7;1568,1;1;1;1; $622,51 
355022;20/10/2019;10;0;727;São Paulo;Masculino;52;4;0;2;1;1; $493,45 
355023;10/10/2019;20;0;689;Rio de Janeiro;Feminino;55;4;0;2;1;1; $243,51 
355024;06/10/2019;24;0;639;São Paulo;Masculino;39;6;1505,6;1;1;0; $126,73 
355025;25/10/2019;5;0;678;São Paulo;Masculino;28;2;1091,4;1;1;1; $245,06 
355026;01/10/2019;29;0;523;São Paulo;Masculino;36;8;1583,5;2;1;0; $647,10 
355027;14/10/2019;16;0;650;São Paulo;Feminino;47;9;0;1;1;0; $783,10 
355028;29/10/2019;1;0;744;Rio de Janeiro;Masculino;35;7;0;2;1;1; $179,32 
355029;06/10/2019;24;0;697;São Paulo;Masculino;40;4;0;2;0;1; $110,60 
355030;06/10/2019;24;0;800;Rio de Janeiro;Feminino;46;6;0;2;1;0; $716,37 
355031;09/10/2019;21;0;664;São Paulo;Masculino;24;7;0;1;0;1; $148,38 
355032;16/10/2019;14;0;740;São Paulo;Masculino;39;9;0;2;1;0; $79,36 
355033;08/10/2019;22;0;835;São Paulo;Feminino;56;2;0;2;1;1; $165,92 
355034;27/07/2019;95;1;559;São Paulo;Masculino;52;2;0;1;1;0; $537,56 
355035;29/10/2019;1;0;676;Rio de Janeiro;Masculino;36;1;827,3;1;1;0; $474,21 
355036;26/10/2019;4;0;613;Minas Gerais;Feminino;45;9;1427,7;2;1;0; $144,79 
355037;22/10/2019;8;0;713;São Paulo;Feminino;25;4;1211,7;1;1;1; $234,45 
355038;09/10/2019;21;0;751;Minas Gerais;Feminino;28;10;1329,3;2;1;1; $194,29 
355039;02/10/2019;28;0;523;São Paulo;Masculino;22;8;1233,7;1;1;1; $520,44 
355040;20/10/2019;10;0;775;Minas Gerais;Feminino;74;0;1613,7;1;1;1; $561,96 
355041;25/09/2019;35;1;608;Rio de Janeiro;Masculino;45;4;0;2;0;0; $152,91 
355042;07/10/2019;23;0;673;São Paulo;Masculino;51;8;795,6;2;1;1; $717,50 
355043;03/10/2019;27;0;616;São Paulo;Masculino;46;2;0;2;1;0; $571,40 
355044;24/10/2019;6;0;650;Minas Gerais;Feminino;48;7;1382,3;1;1;0; $239,98 
355045;12/07/2019;110;1;655;São Paulo;Feminino;41;5;0;1;0;0; $152,28 
355046;25/09/2019;35;1;782;Minas Gerais;Feminino;53;1;815,7;1;1;0; $762,34 
355047;21/10/2019;9;0;781;Rio de Janeiro;Masculino;35;1;0;2;0;0; $175,49 
355048;17/10/2019;13;0;593;São Paulo;Feminino;33;0;959,3;1;1;0; $831,16 
355049;30/10/2019;0;0;505;Rio de Janeiro;Masculino;35;8;1169,3;1;1;0; $379,55 
355050;12/08/2019;79;1;707;São Paulo;Masculino;40;1;0;2;1;0; $58,71 
355051;30/10/2019;0;0;692;São Paulo;Feminino;36;3;795,5;1;0;1; $742,78 
355052;02/10/2019;28;0;813;Minas Gerais;Masculino;30;1;1164,2;1;0;1; $357,53 
355053;16/10/2019;14;0;850;Rio de Janeiro;Masculino;37;4;881,4;1;1;0; $456,91 
355054;06/10/2019;24;0;753;São Paulo;Masculino;32;6;1777,3;1;1;1; $673,51 
355055;11/10/2019;19;0;850;Rio de Janeiro;Feminino;32;5;0;1;1;1; $15,96 
355056;06/10/2019;24;0;671;Rio de Janeiro;Masculino;32;6;1239,1;2;1;1; $610,99 
355057;19/07/2019;103;1;791;São Paulo;Feminino;33;3;0;1;1;1; $601,72 
355058;11/10/2019;19;0;624;São Paulo;Masculino;80;3;0;1;1;1; $274,17 
355059;13/10/2019;17;0;649;São Paulo;Feminino;35;4;1083,1;1;1;1; $802,03 
355060;14/07/2019;108;1;732;Minas Gerais;Feminino;48;4;1029,6;1;1;0; $503,55 
355061;03/10/2019;27;0;664;São Paulo;Feminino;36;0;1035;1;1;1; $609,13 
355062;04/08/2019;87;1;789;Minas Gerais;Masculino;43;8;1196,5;2;0;1; $618,38 
355063;06/10/2019;24;0;680;São Paulo;Masculino;33;10;1837,7;1;1;0; $683,83 
355064;17/10/2019;13;0;701;São Paulo;Masculino;37;1;0;2;1;0; $681,07 
355065;01/10/2019;29;0;684;São Paulo;Feminino;25;1;0;2;0;1; $604,08 
355066;03/10/2019;27;0;586;São Paulo;Feminino;52;6;1409;1;1;1; $280,37 
355067;12/10/2019;18;0;522;Minas Gerais;Feminino;25;5;940,5;2;1;0; $430,29 
355068;14/10/2019;16;0;739;Rio de Janeiro;Feminino;27;8;989,3;1;1;1; $445,71 
355069;20/10/2019;10;0;835;Minas Gerais;Masculino;18;2;1428,7;1;1;1; $490,14 
355070;18/10/2019;12;0;790;Rio de Janeiro;Masculino;29;3;460,6;2;1;1; $790,74 
355071;23/10/2019;7;0;671;São Paulo;Feminino;48;6;1197,7;1;0;1; $275,14 
355072;09/10/2019;21;0;560;São Paulo;Feminino;44;5;1432,4;1;1;0; $411,09 
355073;17/10/2019;13;0;651;São Paulo;Masculino;28;10;795,6;1;1;1; $311,20 
355074;10/10/2019;20;0;682;São Paulo;Masculino;69;6;0;2;0;1; $623,35 
355075;27/10/2019;3;0;808;São Paulo;Masculino;41;0;0;1;1;1; $332,87 
355076;28/10/2019;2;0;644;Rio de Janeiro;Masculino;26;8;966,6;2;1;1; $578,23 
355077;16/10/2019;14;0;688;São Paulo;Masculino;29;1;0;2;1;0; $644,56 
355078;21/10/2019;9;0;617;São Paulo;Feminino;26;2;1659,5;2;0;1; $703,48 
355079;30/10/2019;0;0;738;São Paulo;Masculino;33;4;926,8;1;1;0; $440,91 
355080;25/10/2019;5;0;663;São Paulo;Masculino;45;5;832;1;1;1; $202,84 
355081;29/08/2019;62;1;515;São Paulo;Masculino;48;5;1293,9;1;0;1; $616,48 
355082;16/10/2019;14;0;845;São Paulo;Feminino;28;9;0;2;1;1; $234,11 
355083;14/10/2019;16;0;639;Rio de Janeiro;Masculino;38;9;1302,3;1;1;1; $341,09 
355084;02/10/2019;28;0;557;São Paulo;Feminino;32;3;1235;1;1;1; $290,95 
355085;30/10/2019;0;0;543;Minas Gerais;Masculino;37;8;1408,9;2;1;1; $491,91 
355086;26/10/2019;4;0;585;Minas Gerais;Masculino;44;7;1638,7;1;1;1; $468,06 
355087;21/10/2019;9;0;610;São Paulo;Feminino;27;2;0;2;1;0; $60,61 
355088;10/10/2019;20;0;727;Minas Gerais;Feminino;18;2;938,2;2;1;0; $525,72 
355089;15/10/2019;15;0;540;Rio de Janeiro;Feminino;40;8;0;2;1;0; $14,83 
355090;08/10/2019;22;0;418;São Paulo;Masculino;35;7;0;2;1;1; $370,33 
355091;21/10/2019;9;0;660;São Paulo;Feminino;32;0;1146,7;1;1;0; $352,52 
355092;11/10/2019;19;0;850;Minas Gerais;Masculino;38;5;1467,6;1;1;0; $326,12 
355093;03/07/2019;119;1;618;São Paulo;Feminino;46;6;1502,1;1;1;0; $502,79 
355094;19/10/2019;11;0;642;Minas Gerais;Masculino;18;5;1111,8;2;0;1; $41,93 
355095;03/07/2019;119;1;850;São Paulo;Feminino;40;9;998,2;1;1;1; $683,29 
355096;10/10/2019;20;0;739;São Paulo;Masculino;34;9;0;1;1;0; $252,43 
355097;14/10/2019;16;0;508;São Paulo;Feminino;41;5;0;2;1;1; $392,38 
355098;07/10/2019;23;0;667;São Paulo;Masculino;41;6;0;2;0;0; $696,59 
355099;21/10/2019;9;0;741;São Paulo;Feminino;60;5;0;1;1;1; $162,14 
355100;22/10/2019;8;0;592;São Paulo;Masculino;29;7;0;2;1;1; $379,99 
355101;04/07/2019;118;1;651;Minas Gerais;Feminino;45;6;867,1;1;1;0; $357,79 
355102;25/10/2019;5;0;773;Rio de Janeiro;Masculino;52;2;0;2;1;0; $238,91 
355103;06/10/2019;24;0;850;Rio de Janeiro;Masculino;41;8;1328,4;1;1;1; $730,61 
355104;20/09/2019;40;1;550;Minas Gerais;Feminino;42;10;1287,1;1;1;0; $262,89 
355105;23/10/2019;7;0;783;São Paulo;Masculino;40;6;0;2;1;0; $457,26 
355106;30/10/2019;0;0;777;São Paulo;Masculino;29;2;0;2;1;0; $518,71 
355107;10/08/2019;81;1;659;São Paulo;Masculino;29;6;1231,9;1;1;1; $237,38 
355108;31/08/2019;60;1;727;Minas Gerais;Masculino;46;3;1152,5;4;1;0; $544,80 
355109;09/10/2019;21;0;603;São Paulo;Masculino;38;8;593,6;1;1;1; $797,74 
355110;07/10/2019;23;0;644;Rio de Janeiro;Masculino;37;9;0;2;1;1; $401,85 
355111;03/10/2019;27;0;647;São Paulo;Feminino;35;6;1126,7;1;0;1; $510,77 
355112;08/10/2019;22;0;648;Minas Gerais;Feminino;37;7;1385;2;1;0; $238,40 
355113;17/10/2019;13;0;721;Rio de Janeiro;Masculino;57;1;0;1;1;1; $816,42 
355114;19/10/2019;11;0;524;São Paulo;Masculino;29;7;0;2;1;1; $439,37 
355115;11/10/2019;19;0;626;São Paulo;Feminino;34;3;0;2;1;1; $157,79 
355116;08/10/2019;22;0;569;São Paulo;Masculino;43;7;0;2;1;0; $218,90 
355117;11/10/2019;19;0;578;Rio de Janeiro;Masculino;36;1;1572,7;2;1;0; $589,72 
355118;25/10/2019;5;0;769;São Paulo;Feminino;40;9;1338,7;1;1;1; $210,70 
355119;09/10/2019;21;0;694;Minas Gerais;Masculino;31;4;1419,9;2;1;0; $108,82 
355120;30/10/2019;0;0;664;São Paulo;Feminino;41;5;0;1;1;1; $633,56 
355121;16/10/2019;14;0;646;São Paulo;Masculino;38;7;0;2;1;0; $6,37 
355122;27/09/2019;33;1;779;São Paulo;Feminino;29;3;463,9;3;1;0; $533,08 
355123;18/08/2019;73;1;782;Minas Gerais;Feminino;72;5;1486,7;1;1;0; $10,86 
355124;24/08/2019;67;1;769;Minas Gerais;Masculino;34;7;1151;1;0;0; $241,01 
355125;20/10/2019;10;0;655;Minas Gerais;Masculino;67;6;1483,6;1;1;1; $779,15 
355126;15/08/2019;76;1;623;Rio de Janeiro;Masculino;46;4;0;1;1;0; $23,12 
355127;23/10/2019;7;0;705;Rio de Janeiro;Feminino;39;8;1441;1;1;1; $48,68 
355128;21/09/2019;39;1;686;São Paulo;Masculino;41;5;1288,8;3;1;1; $445,58 
355129;05/10/2019;25;0;678;Minas Gerais;Masculino;36;6;1184,5;2;1;0; $221,55 
355130;15/10/2019;15;0;738;São Paulo;Masculino;39;5;0;2;1;1; $476,62 
355131;08/10/2019;22;0;703;São Paulo;Masculino;28;9;0;2;0;1; $8,96 
355132;14/10/2019;16;0;554;Rio de Janeiro;Masculino;42;1;0;2;0;1; $764,55 
355133;07/07/2019;115;1;582;São Paulo;Feminino;38;9;1359,8;4;1;1; $319,10 
355134;22/09/2019;38;1;644;São Paulo;Masculino;37;6;1172,7;2;1;0; $434,24 
355135;02/10/2019;28;0;724;São Paulo;Masculino;29;4;0;1;1;0; $37,43 
355136;30/10/2019;0;0;593;São Paulo;Masculino;33;1;0;2;0;0; $41,60 
355137;14/10/2019;16;0;710;Rio de Janeiro;Feminino;30;10;0;2;1;0; $81,25 
355138;15/10/2019;15;0;631;São Paulo;Masculino;35;8;1292,1;1;1;1; $329,78 
355139;09/07/2019;113;1;739;Rio de Janeiro;Feminino;41;8;0;1;1;0; $798,73 
355140;26/09/2019;34;1;644;Rio de Janeiro;Masculino;18;7;0;1;0;1; $248,52 
355141;17/10/2019;13;0;652;Minas Gerais;Masculino;35;7;1040,2;2;1;1; $230,03 
355142;08/10/2019;22;0;554;Rio de Janeiro;Masculino;37;3;0;2;1;0; $692,41 
355143;28/10/2019;2;0;483;São Paulo;Feminino;30;9;0;2;0;0; $568,15 
355144;27/10/2019;3;0;669;Minas Gerais;Feminino;42;1;1038,7;1;1;0; $619,21 
355145;23/08/2019;68;1;841;Minas Gerais;Feminino;52;3;1123,8;1;1;0; $356,32 
355146;20/10/2019;10;0;662;São Paulo;Masculino;34;2;1177,3;2;0;1; $229,67 
355147;07/10/2019;23;0;821;Minas Gerais;Masculino;45;0;1358,3;2;1;1; $549,08 
355148;11/10/2019;19;0;783;São Paulo;Masculino;38;9;1141,4;1;1;0; $638,62 
355149;30/10/2019;0;0;850;São Paulo;Feminino;28;9;0;2;1;1; $686,94 
355150;20/10/2019;10;0;559;São Paulo;Masculino;62;6;1187,6;1;1;1; $84,87 
355151;11/10/2019;19;0;602;Rio de Janeiro;Masculino;34;8;983,8;1;1;0; $164,76 
355152;06/07/2019;116;1;563;Minas Gerais;Masculino;41;2;1005,2;1;1;1; $80,89 
355153;10/10/2019;20;0;695;Rio de Janeiro;Feminino;35;7;798,6;2;1;1; $533,24 
355154;05/10/2019;25;0;546;São Paulo;Feminino;20;6;0;1;0;1; $85,45 
355155;14/10/2019;16;0;719;Minas Gerais;Feminino;76;10;950,5;1;1;0; $734,35 
355156;30/10/2019;0;0;539;Minas Gerais;Masculino;42;1;1777,3;1;1;0; $437,56 
355157;15/10/2019;15;0;632;São Paulo;Masculino;71;3;831,2;1;1;1; $114,99 
355158;20/10/2019;10;0;772;Minas Gerais;Masculino;34;7;1115,7;1;1;1; $504,47 
355159;26/10/2019;4;0;708;Rio de Janeiro;Masculino;40;8;830,2;1;1;0; $421,21 
355160;05/10/2019;25;0;668;Minas Gerais;Feminino;28;1;1245,1;1;0;0; $476,08 
355161;08/10/2019;22;0;738;São Paulo;Feminino;67;1;1306,5;1;0;1; $94,84 
355162;14/10/2019;16;0;785;São Paulo;Masculino;55;5;0;2;1;1; $29,20 
355163;25/10/2019;5;0;597;São Paulo;Masculino;61;5;0;2;1;1; $338,75 
355164;28/10/2019;2;0;531;São Paulo;Masculino;37;7;1218,5;1;1;0; $614,67 
355165;27/10/2019;3;0;509;São Paulo;Masculino;26;10;0;2;1;1; $25,74 
355166;08/10/2019;22;0;508;São Paulo;Masculino;35;1;868,9;1;0;0; $247,40 
355167;03/10/2019;27;0;749;Minas Gerais;Feminino;32;7;795,2;1;0;1; $656,87 
355168;27/07/2019;95;1;621;Minas Gerais;Feminino;55;7;1310,3;1;0;1; $315,36 
355169;28/10/2019;2;0;659;São Paulo;Feminino;33;7;899,4;1;1;0; $568,92 
355170;08/08/2019;83;1;634;Minas Gerais;Feminino;59;3;957,3;1;0;0; $408,08 
355171;06/10/2019;24;0;675;São Paulo;Masculino;39;7;0;2;0;1; $151,11 
355172;28/10/2019;2;0;770;São Paulo;Masculino;31;3;1550,5;2;1;1; $775,27 
355173;29/10/2019;1;0;736;São Paulo;Feminino;29;9;0;2;0;0; $733,97 
355174;23/10/2019;7;0;524;São Paulo;Masculino;44;10;1185,7;2;0;0; $342,16 
355175;09/10/2019;21;0;674;São Paulo;Masculino;28;5;0;1;1;1; $633,02 
355176;11/10/2019;19;0;700;Rio de Janeiro;Masculino;44;9;0;2;1;0; $592,87 
355177;18/10/2019;12;0;741;São Paulo;Feminino;35;1;0;2;1;0; $152,32 
355178;19/10/2019;11;0;455;São Paulo;Masculino;40;1;0;3;0;1; $541,56 
355179;25/10/2019;5;0;608;Rio de Janeiro;Masculino;37;2;1304,6;1;1;0; $91,53 
355180;07/10/2019;23;0;776;São Paulo;Masculino;36;1;0;2;1;0; $222,82 
355181;10/09/2019;50;1;635;São Paulo;Masculino;33;1;0;3;0;0; $741,95 
355182;19/10/2019;11;0;746;São Paulo;Feminino;37;4;0;2;0;1; $712,66 
355183;02/07/2019;120;1;692;Rio de Janeiro;Feminino;47;3;0;2;1;0; $628,34 
355184;20/10/2019;10;0;683;Rio de Janeiro;Masculino;35;9;611,7;1;0;0; $345,63 
355185;07/10/2019;23;0;591;Minas Gerais;Feminino;35;2;901,9;2;1;0; $237,77 
355186;27/10/2019;3;0;581;São Paulo;Feminino;24;3;955,1;1;1;1; $190,65 
355187;18/10/2019;12;0;684;Minas Gerais;Masculino;35;3;999,7;1;1;1; $737,01 
355188;18/10/2019;12;0;561;Rio de Janeiro;Masculino;37;4;1014,7;1;0;1; $370,16 
355189;21/10/2019;9;0;718;Minas Gerais;Feminino;33;4;705,4;1;0;0; $369,14 
355190;16/10/2019;14;0;590;São Paulo;Masculino;31;8;1122,1;1;1;0; $109,42 
355191;15/10/2019;15;0;573;São Paulo;Feminino;47;8;1545,4;1;1;0; $123,28 
355192;22/08/2019;69;1;350;São Paulo;Feminino;40;0;1111;1;1;1; $718,01 
355193;11/08/2019;80;1;504;Minas Gerais;Feminino;44;0;1318,7;2;1;1; $658,49 
355194;04/10/2019;26;0;813;Rio de Janeiro;Masculino;27;1;1372,8;1;0;1; $482,22 
355195;02/10/2019;28;0;641;Rio de Janeiro;Masculino;31;3;1533,2;1;1;0; $249,70 
355196;10/10/2019;20;0;662;São Paulo;Feminino;22;9;0;2;1;1; $184,91 
355197;15/10/2019;15;0;497;Rio de Janeiro;Masculino;44;2;1212,5;1;0;1; $332,05 
355198;01/10/2019;29;0;716;São Paulo;Masculino;31;8;1095,8;2;1;1; $214,60 
355199;18/10/2019;12;0;526;São Paulo;Feminino;37;5;535,7;1;1;0; $261,80 
355200;15/10/2019;15;0;760;Minas Gerais;Feminino;34;6;580;1;1;0; $376,44 
355201;28/10/2019;2;0;669;São Paulo;Feminino;31;6;1130;1;1;0; $168,62 
355202;29/10/2019;1;0;655;São Paulo;Masculino;27;10;0;2;1;0; $215,09 
355203;22/07/2019;100;1;547;São Paulo;Feminino;49;2;0;1;0;0; $272,78 
355204;19/09/2019;41;1;648;Minas Gerais;Feminino;40;5;1399,7;1;1;1; $2,78 
355205;12/10/2019;18;0;790;São Paulo;Feminino;31;2;1512,9;1;1;1; $718,49 
355206;23/09/2019;37;1;744;Minas Gerais;Feminino;50;1;1215;2;0;1; $441,92 
355207;29/10/2019;1;0;761;Rio de Janeiro;Feminino;32;4;1035,2;2;1;1; $740,09 
355208;08/10/2019;22;0;750;São Paulo;Feminino;35;3;0;1;1;0; $798,00 
355209;18/10/2019;12;0;680;São Paulo;Masculino;34;9;0;2;1;1; $398,69 
355210;17/10/2019;13;0;704;Rio de Janeiro;Masculino;38;6;1066,9;1;1;0; $724,07 
355211;02/10/2019;28;0;521;São Paulo;Feminino;41;2;0;2;1;1; $471,21 
355212;17/10/2019;13;0;452;São Paulo;Feminino;35;8;0;2;1;1; $623,40 
355213;06/10/2019;24;0;695;São Paulo;Feminino;31;5;1060,9;1;0;0; $414,74 
355214;09/08/2019;82;1;850;Rio de Janeiro;Masculino;71;10;696,1;1;1;0; $407,89 
355215;10/10/2019;20;0;625;São Paulo;Masculino;31;5;0;2;0;1; $0,38 
355216;15/10/2019;15;0;608;Minas Gerais;Feminino;40;7;962;1;0;0; $671,48 
355217;28/10/2019;2;0;715;São Paulo;Feminino;38;0;0;2;1;1; $1,39 
355218;03/10/2019;27;0;834;Rio de Janeiro;Masculino;33;5;0;2;1;0; $276,19 
355219;18/10/2019;12;0;469;São Paulo;Masculino;33;1;1278,2;1;1;0; $681,16 
355220;17/08/2019;74;1;480;São Paulo;Feminino;40;7;0;1;1;0; $709,72 
355221;11/10/2019;19;0;527;Minas Gerais;Masculino;58;3;1373,2;1;1;1; $525,60 
355222;14/10/2019;16;0;834;Rio de Janeiro;Masculino;34;5;0;2;0;0; $222,65 
355223;27/10/2019;3;0;583;São Paulo;Feminino;40;4;557,8;2;1;0; $112,17 
355224;04/10/2019;26;0;696;Minas Gerais;Masculino;32;4;844,2;1;0;1; $217,98 
355225;24/10/2019;6;0;606;São Paulo;Masculino;32;5;831,6;1;1;1; $487,02 
355226;14/10/2019;16;0;713;São Paulo;Feminino;39;10;0;2;1;1; $526,10 
355227;12/10/2019;18;0;821;Minas Gerais;Masculino;42;3;878,1;2;1;1; $269,22 
355228;18/10/2019;12;0;550;São Paulo;Feminino;30;4;0;2;1;0; $371,73 
355229;07/10/2019;23;0;675;São Paulo;Feminino;39;6;0;2;0;0; $347,58 
355230;06/10/2019;24;0;748;Rio de Janeiro;Masculino;39;3;0;2;1;1; $516,66 
355231;11/10/2019;19;0;606;Minas Gerais;Masculino;40;9;952,9;2;0;1; $404,11 
355232;16/10/2019;14;0;726;Minas Gerais;Masculino;30;7;928,5;1;1;0; $608,98 
355233;15/10/2019;15;0;547;São Paulo;Masculino;30;6;0;2;1;1; $76,97 
355234;24/10/2019;6;0;758;Rio de Janeiro;Masculino;35;5;0;2;1;0; $395,87 
355235;04/10/2019;26;0;596;São Paulo;Masculino;37;2;0;1;0;1; $504,90 
355236;23/10/2019;7;0;720;Rio de Janeiro;Masculino;34;3;0;2;1;1; $321,03 
355237;06/10/2019;24;0;674;São Paulo;Masculino;37;3;0;1;1;0; $658,54 
355238;01/10/2019;29;0;756;São Paulo;Feminino;32;4;0;2;1;0; $612,67 
355239;28/10/2019;2;0;649;Minas Gerais;Masculino;78;4;683,5;2;1;1; $594,03 
355240;27/10/2019;3;0;613;Minas Gerais;Masculino;28;7;766,6;2;1;1; $772,85 
355241;11/10/2019;19;0;643;São Paulo;Masculino;62;9;0;2;0;0; $649,46 
355242;21/10/2019;9;0;600;São Paulo;Masculino;31;8;0;2;1;1; $506,48 
355243;30/10/2019;0;0;735;Rio de Janeiro;Masculino;39;1;603,7;1;1;0; $167,60 
355244;10/10/2019;20;0;585;São Paulo;Feminino;34;1;0;1;1;1; $314,60 
355245;23/08/2019;68;1;724;Minas Gerais;Masculino;33;4;880,5;1;0;1; $778,93 
355246;04/10/2019;26;0;635;Rio de Janeiro;Masculino;29;2;0;2;0;0; $488,22 
355247;09/10/2019;21;0;472;São Paulo;Masculino;19;9;0;2;1;0; $14,39 
355248;26/10/2019;4;0;590;São Paulo;Masculino;36;1;0;2;1;0; $203,65 
355249;14/10/2019;16;0;651;Rio de Janeiro;Feminino;63;8;1299,7;1;1;1; $49,29 
355250;15/10/2019;15;0;686;Minas Gerais;Feminino;39;4;1577,3;2;1;0; $678,42 
355251;13/10/2019;17;0;606;São Paulo;Masculino;32;6;0;2;0;1; $152,25 
