CodCliente;CodJob;CodQuestao;DescQuestaoPOR;Resposta
23820796;3794;57625;Qual seu estado civil? ;1
23820796;3794;57627;Você tem filhos?;2
23820796;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23820796;3794;57791;Classe Social;6
23820796;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23821021;3794;57625;Qual seu estado civil? ;1
23821021;3794;57627;Você tem filhos?;2
23821021;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23821021;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23821021;3794;57791;Classe Social;4
23821021;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23821230;3794;57625;Qual seu estado civil? ;1
23821230;3794;57627;Você tem filhos?;2
23821230;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23821230;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23821230;3794;57791;Classe Social;6
23821230;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23821333;3794;57625;Qual seu estado civil? ;1
23821333;3794;57627;Você tem filhos?;2
23821333;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23821333;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23821333;3794;57791;Classe Social;5
23821333;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23821392;3794;57625;Qual seu estado civil? ;1
23821392;3794;57627;Você tem filhos?;2
23821392;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23821392;3794;57791;Classe Social;6
23821392;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23821668;3794;57625;Qual seu estado civil? ;1
23821668;3794;57627;Você tem filhos?;2
23821668;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23821668;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23821668;3794;57791;Classe Social;6
23821668;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23821669;3794;57625;Qual seu estado civil? ;1
23821669;3794;57627;Você tem filhos?;1
23821669;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23821669;3794;57791;Classe Social;5
23821669;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23821927;3794;57625;Qual seu estado civil? ;1
23821927;3794;57627;Você tem filhos?;1
23821927;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23821927;3794;57791;Classe Social;5
23821927;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23821933;3794;57625;Qual seu estado civil? ;1
23821933;3794;57627;Você tem filhos?;2
23821933;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23821933;3794;57791;Classe Social;5
23821933;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23822123;3794;57625;Qual seu estado civil? ;97
23822123;3794;57627;Você tem filhos?;2
23822123;3794;57724;Você tem alguma atividade remunerada, mensal?;6
23822123;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23822123;3794;57791;Classe Social;4
23822123;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23822227;3794;57625;Qual seu estado civil? ;1
23822227;3794;57627;Você tem filhos?;2
23822227;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23822227;3794;57791;Classe Social;6
23822227;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23823419;3794;57625;Qual seu estado civil? ;1
23823419;3794;57627;Você tem filhos?;2
23823419;3794;57724;Você tem alguma atividade remunerada, mensal?;7
23823419;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23823419;3794;57791;Classe Social;5
23823419;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23824272;3794;57625;Qual seu estado civil? ;2
23824272;3794;57627;Você tem filhos?;1
23824272;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23824272;3794;57791;Classe Social;5
23824272;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23824406;3794;57625;Qual seu estado civil? ;1
23824406;3794;57627;Você tem filhos?;2
23824406;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23824406;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23824406;3794;57791;Classe Social;5
23824406;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23826904;3794;57625;Qual seu estado civil? ;1
23826904;3794;57627;Você tem filhos?;2
23826904;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23826904;3794;57791;Classe Social;1
23826904;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23827527;3794;57625;Qual seu estado civil? ;1
23827527;3794;57627;Você tem filhos?;1
23827527;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23827527;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23827527;3794;57791;Classe Social;5
23827527;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23828757;3794;57625;Qual seu estado civil? ;1
23828757;3794;57627;Você tem filhos?;2
23828757;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23828757;3794;57791;Classe Social;2
23828757;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23830318;3794;57625;Qual seu estado civil? ;1
23830318;3794;57627;Você tem filhos?;2
23830318;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23830318;3794;57791;Classe Social;5
23830318;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23831423;3794;57625;Qual seu estado civil? ;2
23831423;3794;57627;Você tem filhos?;2
23831423;3794;57724;Você tem alguma atividade remunerada, mensal?;6
23831423;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23831423;3794;57791;Classe Social;2
23831423;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;9
23831503;3794;57625;Qual seu estado civil? ;1
23831503;3794;57627;Você tem filhos?;1
23831503;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23831503;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;99
23831503;3794;57791;Classe Social;6
23831503;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23831762;3794;57625;Qual seu estado civil? ;1
23831762;3794;57627;Você tem filhos?;2
23831762;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23831762;3794;57791;Classe Social;1
23831762;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23832070;3794;57625;Qual seu estado civil? ;2
23832070;3794;57627;Você tem filhos?;1
23832070;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23832070;3794;57791;Classe Social;5
23832070;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23832077;3794;57625;Qual seu estado civil? ;2
23832077;3794;57627;Você tem filhos?;1
23832077;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23832077;3794;57791;Classe Social;6
23832077;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23832199;3794;57625;Qual seu estado civil? ;1
23832199;3794;57627;Você tem filhos?;2
23832199;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23832199;3794;57791;Classe Social;4
23832199;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23832207;3794;57625;Qual seu estado civil? ;1
23832207;3794;57627;Você tem filhos?;1
23832207;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23832207;3794;57791;Classe Social;6
23832207;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23832244;3794;57625;Qual seu estado civil? ;1
23832244;3794;57627;Você tem filhos?;2
23832244;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23832244;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;99
23832244;3794;57791;Classe Social;4
23832244;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23832563;3794;57625;Qual seu estado civil? ;1
23832563;3794;57627;Você tem filhos?;1
23832563;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23832563;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;99
23832563;3794;57791;Classe Social;3
23832563;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23832675;3794;57625;Qual seu estado civil? ;1
23832675;3794;57627;Você tem filhos?;2
23832675;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23832675;3794;57791;Classe Social;4
23832675;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23832950;3794;57625;Qual seu estado civil? ;2
23832950;3794;57627;Você tem filhos?;1
23832950;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23832950;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23832950;3794;57791;Classe Social;4
23832950;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;7
23832968;3794;57625;Qual seu estado civil? ;1
23832968;3794;57627;Você tem filhos?;1
23832968;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23832968;3794;57791;Classe Social;5
23832968;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23833346;3794;57625;Qual seu estado civil? ;1
23833346;3794;57627;Você tem filhos?;2
23833346;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23833346;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23833346;3794;57791;Classe Social;5
23833346;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23833656;3794;57625;Qual seu estado civil? ;1
23833656;3794;57627;Você tem filhos?;2
23833656;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23833656;3794;57791;Classe Social;4
23833656;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23833715;3794;57625;Qual seu estado civil? ;1
23833715;3794;57627;Você tem filhos?;1
23833715;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23833715;3794;57791;Classe Social;4
23833715;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23834154;3794;57625;Qual seu estado civil? ;1
23834154;3794;57627;Você tem filhos?;1
23834154;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23834154;3794;57791;Classe Social;6
23834154;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23834211;3794;57625;Qual seu estado civil? ;1
23834211;3794;57627;Você tem filhos?;2
23834211;3794;57724;Você tem alguma atividade remunerada, mensal?;11
23834211;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23834211;3794;57791;Classe Social;4
23834211;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23834601;3794;57625;Qual seu estado civil? ;2
23834601;3794;57627;Você tem filhos?;1
23834601;3794;57724;Você tem alguma atividade remunerada, mensal?;11
23834601;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23834601;3794;57791;Classe Social;5
23834601;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;9
23834685;3794;57625;Qual seu estado civil? ;1
23834685;3794;57627;Você tem filhos?;1
23834685;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23834685;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23834685;3794;57791;Classe Social;4
23834685;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23834954;3794;57625;Qual seu estado civil? ;1
23834954;3794;57627;Você tem filhos?;2
23834954;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23834954;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23834954;3794;57791;Classe Social;6
23834954;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23835022;3794;57625;Qual seu estado civil? ;2
23835022;3794;57627;Você tem filhos?;1
23835022;3794;57724;Você tem alguma atividade remunerada, mensal?;6
23835022;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;5
23835022;3794;57791;Classe Social;4
23835022;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;9
23835306;3794;57625;Qual seu estado civil? ;1
23835306;3794;57627;Você tem filhos?;2
23835306;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23835306;3794;57791;Classe Social;4
23835306;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23835400;3794;57625;Qual seu estado civil? ;2
23835400;3794;57627;Você tem filhos?;1
23835400;3794;57724;Você tem alguma atividade remunerada, mensal?;7
23835400;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23835400;3794;57791;Classe Social;2
23835400;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;7
23835409;3794;57625;Qual seu estado civil? ;1
23835409;3794;57627;Você tem filhos?;1
23835409;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23835409;3794;57791;Classe Social;3
23835409;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23835636;3794;57625;Qual seu estado civil? ;1
23835636;3794;57627;Você tem filhos?;2
23835636;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23835636;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23835636;3794;57791;Classe Social;6
23835636;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23835665;3794;57625;Qual seu estado civil? ;1
23835665;3794;57627;Você tem filhos?;2
23835665;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23835665;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23835665;3794;57791;Classe Social;4
23835665;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23835746;3794;57625;Qual seu estado civil? ;1
23835746;3794;57627;Você tem filhos?;2
23835746;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23835746;3794;57791;Classe Social;6
23835746;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23836075;3794;57625;Qual seu estado civil? ;1
23836075;3794;57627;Você tem filhos?;1
23836075;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23836075;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23836075;3794;57791;Classe Social;5
23836075;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23836120;3794;57625;Qual seu estado civil? ;1
23836120;3794;57627;Você tem filhos?;2
23836120;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23836120;3794;57791;Classe Social;3
23836120;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23836203;3794;57625;Qual seu estado civil? ;1
23836203;3794;57627;Você tem filhos?;2
23836203;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23836203;3794;57791;Classe Social;3
23836203;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23836273;3794;57625;Qual seu estado civil? ;2
23836273;3794;57627;Você tem filhos?;2
23836273;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23836273;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23836273;3794;57791;Classe Social;5
23836273;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23836413;3794;57625;Qual seu estado civil? ;2
23836413;3794;57627;Você tem filhos?;1
23836413;3794;57724;Você tem alguma atividade remunerada, mensal?;10
23836413;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;7
23836413;3794;57791;Classe Social;4
23836413;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;7
23836572;3794;57625;Qual seu estado civil? ;1
23836572;3794;57627;Você tem filhos?;2
23836572;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23836572;3794;57791;Classe Social;6
23836572;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23836844;3794;57625;Qual seu estado civil? ;1
23836844;3794;57627;Você tem filhos?;2
23836844;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23836844;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;99
23836844;3794;57791;Classe Social;6
23836844;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23837038;3794;57625;Qual seu estado civil? ;1
23837038;3794;57627;Você tem filhos?;2
23837038;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23837038;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23837038;3794;57791;Classe Social;5
23837038;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23837132;3794;57625;Qual seu estado civil? ;97
23837132;3794;57627;Você tem filhos?;1
23837132;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23837132;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23837132;3794;57791;Classe Social;3
23837132;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99
23837217;3794;57625;Qual seu estado civil? ;1
23837217;3794;57627;Você tem filhos?;2
23837217;3794;57724;Você tem alguma atividade remunerada, mensal?;2
23837217;3794;57791;Classe Social;5
23837217;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2
23837258;3794;57625;Qual seu estado civil? ;97
23837258;3794;57627;Você tem filhos?;2
23837258;3794;57724;Você tem alguma atividade remunerada, mensal?;3
23837258;3794;57791;Classe Social;5
23837258;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23837286;3794;57625;Qual seu estado civil? ;1
23837286;3794;57627;Você tem filhos?;2
23837286;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23837286;3794;57791;Classe Social;4
23837286;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23838108;3794;57625;Qual seu estado civil? ;1
23838108;3794;57627;Você tem filhos?;2
23838108;3794;57724;Você tem alguma atividade remunerada, mensal?;11
23838108;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23838108;3794;57791;Classe Social;5
23838108;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23838516;3794;57625;Qual seu estado civil? ;2
23838516;3794;57627;Você tem filhos?;1
23838516;3794;57724;Você tem alguma atividade remunerada, mensal?;1
23838516;3794;57791;Classe Social;4
23838516;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1
23838538;3794;57625;Qual seu estado civil? ;1
23838538;3794;57627;Você tem filhos?;2
23838538;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23838538;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23838538;3794;57791;Classe Social;4
23838538;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23838837;3794;57625;Qual seu estado civil? ;2
23838837;3794;57627;Você tem filhos?;1
23838837;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23838837;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3
23838837;3794;57791;Classe Social;3
23838837;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5
23839096;3794;57625;Qual seu estado civil? ;1
23839096;3794;57627;Você tem filhos?;2
23839096;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23839096;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4
23839096;3794;57791;Classe Social;5
23839096;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;4
23839169;3794;57625;Qual seu estado civil? ;1
23839169;3794;57627;Você tem filhos?;2
23839169;3794;57724;Você tem alguma atividade remunerada, mensal?;4
23839169;3794;57791;Classe Social;5
23839169;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23839315;3794;57625;Qual seu estado civil? ;1
23839315;3794;57627;Você tem filhos?;2
23839315;3794;57724;Você tem alguma atividade remunerada, mensal?;8
23839315;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1
23839315;3794;57791;Classe Social;2
23839315;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3
23839598;3794;57625;Qual seu estado civil? ;1
23839598;3794;57627;Você tem filhos?;2
23839598;3794;57724;Você tem alguma atividade remunerada, mensal?;9
23839598;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;2
23839598;3794;57791;Classe Social;3
23839598;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6
23840718;3794;57625;Qual seu estado civil? ;1
23840718;3794;57627;Você tem filhos?;2
23840718;3794;57724;Você tem alguma atividade remunerada, mensal?;4
